id,label,length,membrane,split,prediction,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9
A2AMM0,1,362,S,test,1,0.0060101722714248716,0.97965788000789,0.0006638682445086713,0.00040581451987211546,0.0001348730218072372,0.0009003388583888155,0.00011008014400944867,0.010223648113871345,0.0012548890155002867,0.0006384358027272128
A2APC3,1,461,S,test,1,0.008846964870821377,0.9757432544194399,0.0013997931091217436,0.010671477055121763,0.0010566192432859048,4.0334402839030265e-05,0.0003484360713223326,0.0004269127764448717,0.0006560699102732435,0.0008101381413299114
A2AR95,4,345,M,test,4,0.00425210315490511,1.0376503945751743e-05,0.00015855578822834,0.0002513996747168967,0.9928094247783105,0.00032280358657547464,2.031620673815816e-05,0.0015520881316967465,0.0006173780323223997,5.554142560614337e-06
A2AVQ5,3,414,U,test,1,0.00597514424398518,0.9892857330318546,0.0006151868517202543,0.0004328379724223952,0.00020767794207264767,0.00017488235005880766,8.132784289278281e-05,0.0016081882087256947,0.001302350500481277,0.0003166710557863255
A2RV66,5,269,M,test,4,0.008012965028077745,1.4306172873984025e-05,0.003054773090289379,0.0007872167337157921,0.9706207754380035,0.009515630664122532,9.041779809109003e-05,0.001770558935007223,0.006072176397979638,6.117974183909079e-05
A2XFC1,0,442,U,test,0,0.9955496211427131,0.0019069068426381503,5.451905283568721e-05,0.0011475967975637907,0.0003762263004696551,8.360766939929819e-06,0.0008679450336134254,3.6317518322233913e-05,3.806043384999931e-05,1.4446111054037103e-05
A4D1B5,7,854,U,test,0,0.8635849047128225,0.13038181201075394,0.00018704467840815583,0.0014427643515155465,0.0017200309655406542,6.168079039536245e-05,0.0010032850883361243,0.0009498911992086786,0.0006132959009601422,5.5290302058883955e-05
A4Q9F4,1,727,S,test,1,0.006065784505307072,0.9887226415343905,0.0003938791364737046,0.0005959201263827105,0.0006912794165454724,0.00015914156204936109,0.00024266189325264047,0.0012132331996694164,0.0003787898760218667,0.0015366687499072296
A5D6W6,5,292,M,test,5,0.0003891594639269574,0.0005135426321151535,0.00015003433917647972,4.7210397872652526e-05,2.1614495059910594e-05,0.9768752125564073,0.0007242111220641076,0.013934376097520733,0.005372180284010584,0.001972458611846142
A6NNB3,4,132,M,test,4,0.0008406577326406159,2.979056009021049e-06,4.8079527499336934e-05,0.0001480953784210864,0.9948592100063802,0.0024853504513905307,3.8632988101371156e-05,0.00024416798049213507,0.001259514352606153,7.331252645955455e-05
A6XGK3,2,422,S,test,2,0.0002163209675835342,0.00200485237992962,0.9093753527269366,0.007913872971920519,0.001235153700592519,0.00990685215261842,0.0008100335634493751,0.00013537018731079028,0.06691231148328375,0.0014898798663748546
A6YSL1,6,525,S,test,6,0.004970547106531655,0.00010981368464760974,3.795059317242255e-05,0.0012372668867646124,9.247239907241295e-05,0.0005933574054162418,0.9926765553632958,3.5098563137713e-05,3.8548229452350076e-05,0.00020838976850913766
A7MAS3,1,351,S,test,1,0.05903990538202606,0.9380831072934199,0.00037959080538540124,0.0002933250387209912,0.00032215453815161556,6.596299156249469e-05,0.00018212964247864275,0.0008004608564812991,0.0007432027338041188,9.01607179694622e-05
A7WNV3,2,70,S,test,2,1.0778798005161443e-05,4.296532909966231e-05,0.9995705760904221,3.2179546174165666e-05,3.8815944450495106e-05,2.3913807909260132e-05,2.3178057510316663e-05,1.6957429340981357e-05,0.00023592608894231474,4.708908145588591e-06
A7WNV4,2,70,S,test,2,1.2800074431916506e-05,4.645636323322022e-05,0.999565495774684,3.243176807455702e-05,4.164321620340691e-05,2.731028783987972e-05,2.281859802130824e-05,1.9065654247120575e-05,0.0002268867454184263,5.091517846173397e-06
A7WNV7,2,62,S,test,2,1.383632676163671e-05,4.9054037451880845e-05,0.9992871985712106,6.249646751100192e-05,5.963454231291558e-05,4.9438771904674385e-05,5.429786745334169e-05,1.362181424851338e-05,0.00039964585869265785,1.0775742452740512e-05
A8B5P0,2,69,S,test,2,9.660723817300097e-06,3.50624622907004e-05,0.999433260533533,6.39878803681508e-05,3.425024356772753e-05,6.653686639991708e-05,4.608873863580328e-05,8.525559921871388e-06,0.0002878961452198239,1.47308462457462e-05
A8E0R9,1,1083,S,test,4,0.029286272551913253,0.02998077841580763,0.0005891166456297444,0.034778311525754356,0.8693483987205505,0.000320297197259066,0.00014664273340083217,0.0009124417471737566,0.03423912418883176,0.00039861627367911303
A8IVX2,1,524,S,test,1,0.34666245846605664,0.6476507125394406,0.0006744646752473171,0.0024912999706346714,0.001061081876216399,6.033165061138567e-05,0.00016145585533595375,0.00034180207551943233,0.0008072284904961039,8.916440044151719e-05
A8MQ27,1,555,S,test,0,0.5212882228612385,0.18879808061254116,0.0011582707510267123,0.005110529664523045,0.2106194878637821,0.0049532954215164866,0.012259524003830109,0.015927097076491738,0.03668740392258288,0.003198087822467264
A8MUP2,3,240,U,test,3,0.004875046217759809,0.00954487738774687,0.0010060227015257308,0.9812400033438846,0.00040965788368310435,0.0001935086878857731,0.0012692502927900862,2.039566419154346e-05,0.00041937262497959227,0.0010218651955529075
B0BMY1,8,293,M,test,4,0.0024491220393840496,2.790277655307507e-06,0.00021316758204505536,0.00020340593990062124,0.9919134687015271,0.0030124715640100453,0.00014423640266087015,0.0003379899416349463,0.0016964572367737314,2.6890314408317007e-05
B0FHH8,2,151,S,test,2,2.279573317812961e-05,3.671318655107846e-05,0.9985639330637588,0.0001251732158511163,6.245123145984664e-05,8.738498474783573e-05,3.2653384151025904e-05,3.5306725771588055e-05,0.0010237841508694352,9.804323661205652e-06
B2D6M2,0,612,U,test,2,0.025728361570282212,0.20236924203489187,0.6431281538917983,0.004134924133192725,0.0018931062577705678,0.027334261567871124,0.012248536519101372,0.03965476883258363,0.040338288818891545,0.003170356373616589
B2RNN3,2,333,S,test,2,6.684158065111552e-05,3.991292714031625e-05,0.996196973652928,0.0003786833214281847,0.00032900576096899414,0.0002140881235945531,4.1179900538867835e-05,2.1363850216103764e-05,0.0026909182466373677,2.1032635896434346e-05
B2RXS4,4,1842,M,test,2,0.00018161776899251565,0.00016536486577461198,0.9803395907505996,0.00011910784136167577,0.0006854182602975233,0.007602856525630401,0.00014144406362635352,0.00025412894423843386,0.010311002885319574,0.00019946809415924172
B2RYG6,1,271,S,test,1,0.2493421128529878,0.7328572527273378,0.0007455194418803945,0.012908530987535785,0.0013290321599010398,0.00015626936868099638,0.0007691847587000187,0.00013159200969559473,0.0013290321599010398,0.0004314735333795475
B3A0P0,2,47,S,test,2,0.0010240555523081335,0.00024658279266140355,0.9968797268565857,0.00015796687553929845,7.120125610079233e-05,0.00027081824860611875,0.00015796687553929845,0.00014160058532893455,0.0010230560104443644,2.702494688604172e-05
B3A0P8,2,318,S,test,2,5.9779821247985914e-05,0.0002022325269169102,0.9939261147165498,0.000679400090612996,0.0004206663395100665,7.796758137150218e-05,2.823798830797634e-05,5.704230071282239e-05,0.004531431430841288,1.7127203928656646e-05
B3A0Q1,2,203,S,test,2,3.589099084908864e-05,7.869994655385151e-05,0.9993509264883408,7.962764555514114e-05,3.167369004850516e-05,3.790843895407196e-05,3.3454080215879514e-05,1.9820885936502203e-05,0.00032493047875233576,7.067354793827968e-06
B3A0Q2,2,296,S,test,2,0.000434870693297792,0.0010784194935516617,0.9939316536250765,0.00022385224574606626,0.00018998093535103287,0.0004314865002896283,0.0004117273009320819,0.00027426951837051296,0.002971801790729183,5.193789665556805e-05
B3A0Q4,2,185,S,test,2,3.0648267597932056e-05,8.595518815275741e-05,0.997693199830618,0.0003125741285447723,4.3901615079323505e-05,0.00019446112647200737,0.00013004605085927218,2.7047000212594337e-05,0.0014538217798104793,2.834501265288084e-05
B3A0Q9,2,121,S,test,2,2.3724431164803407e-05,2.428703917193664e-05,0.9994324588400343,5.80344392041569e-05,3.791153274601248e-05,3.5337433357067805e-05,1.9212629523645586e-05,1.5198440664944131e-05,0.0003499924463937633,3.842767739388194e-06
B3A0R3,2,264,S,test,2,0.00808788039215958,0.0010459822945503927,0.9584035679510443,0.001203918214916326,0.010688573037348083,0.006705087793610562,0.0007712589695622051,0.0022668560546652817,0.010667716996142888,0.00015915829600036496
B3A0R5,2,214,S,test,2,7.81807748414477e-05,7.941195405245171e-05,0.9966439158106888,0.0004017148910770017,0.00011554370094816204,0.0006820066351314497,7.81807748414477e-05,6.687156593000512e-05,0.00182158329558627,3.2590596903026794e-05
B3A0R6,2,513,S,test,4,0.0007922346369119243,9.423597552956956e-06,0.0018930628084054726,0.00037058839613253735,0.9902542078288639,0.0007753954498846987,4.7856979572197605e-05,0.0031394747579306637,0.0026958450238253402,2.1910520920393625e-05
B3A0R9,2,119,S,test,2,3.9919911704390024e-05,0.0001404269831525384,0.9963712487678301,0.0006174787868620105,0.00010599985180938106,0.0006479026500282541,0.00013399636097792441,4.054855806732644e-05,0.0018425512447743705,5.99268847937225e-05
B3A0S3,2,489,S,test,4,0.002789827471373066,3.260665039767306e-05,0.0028615698089420913,0.0006347722242007819,0.9816756640544898,0.0008642481809651018,8.070223535130638e-05,0.007553971681247242,0.003485585257629572,2.1052435403395122e-05
B3A0S4,2,195,S,test,2,6.0545706479207204e-05,0.00019544394558296957,0.9910532873578854,0.0006586006730966067,0.00013644185916959151,0.00030747647731802397,0.00011854274655234981,7.418215150389714e-05,0.0073339799234143545,6.14991589975788e-05
B3EWF4,2,109,S,test,2,3.367903805990591e-05,0.00015818268839375683,0.9982415965839302,0.00030105871111408064,5.21631145915605e-05,7.019314587821616e-05,8.533315573367902e-05,2.6642311740794464e-05,0.0010154890433778097,1.5662207180050168e-05
B3EWF5,2,111,S,test,2,6.899549481006654e-05,0.00019050267391996226,0.9966612775948254,0.0002882213605024697,0.00014606347422720087,0.00011375434910153172,8.51980677721351e-05,6.792582005923139e-05,0.0023573449594559226,2.0716205326152737e-05
B3EWF6,2,108,S,test,2,4.5324934833833426e-05,0.000107043177261888,0.9983481344634144,0.00017648436498227842,5.1762698606303486e-05,6.292744475919565e-05,4.4622237386990816e-05,4.5324934833833426e-05,0.0011067353383974207,1.1640405523836576e-05
B3EWT2,2,40,S,test,2,9.981588421054031e-05,0.0002726557947393023,0.9987550730569164,0.000289957293928559,0.00010298438177538389,1.382895937200707e-05,8.471264821382856e-05,1.5427318054888412e-05,0.0003577873198227745,7.757342966400805e-06
B3EWT3,2,51,S,test,2,0.00013075320383659973,5.471937731710229e-05,0.9992076555720576,7.716668568636904e-05,2.7947922464932008e-05,7.305995388165924e-05,6.104387162559591e-05,8.261390335552623e-06,0.0003505978187045454,8.794204089995677e-06
B3FIV1,2,99,S,test,2,6.345019153762044e-05,9.904435368728219e-05,0.9988079029053075,7.07838029338287e-05,0.00013432405626366984,3.5871488877839845e-05,3.317570325911905e-05,7.360351264732271e-05,0.0006742065055808526,7.637479904988793e-06
B3VZU0,2,67,S,test,2,9.511061573854672e-06,3.1430163853987496e-05,0.9994450969359033,3.167667331664773e-05,4.131416739656147e-05,4.573061579558923e-05,2.8173814233813633e-05,1.221244476088371e-05,0.00034591930747377645,8.93481569155894e-06
B5A9S9,2,59,S,test,2,1.1471162637925396e-05,3.617158205837598e-05,0.9993259672645425,5.3877409856927313e-05,5.78020249222834e-05,4.066880406061677e-05,3.731978998863348e-05,1.4500907697278187e-05,0.00041558205457005356,6.63899966546768e-06
B5BUZ8,1,675,S,test,1,0.015713187138100534,0.9422308999808242,0.015530124529518309,0.0004972687513773845,0.0007582443431336876,0.005758022747174065,0.0007701848868097071,0.0003995666789814157,0.004035480360013818,0.014307020584066903
B5X0I6,0,1091,U,test,0,0.9955970240611824,0.0035350150897442974,2.7846932810110537e-05,0.00032752571541452054,0.000221182580610122,6.311339392660328e-06,0.0002264277606615443,1.974643211532587e-05,3.106550020913424e-05,7.854587859882947e-06
B6GX22,2,445,S,test,2,4.445992933262123e-05,0.00023662185547215835,0.9947167675766223,0.00015886039750521555,6.674226088194744e-05,0.001410387261274893,5.447344361232069e-05,2.1332107908859333e-05,0.0028602113747705398,0.0004301437926190873
B6RGY0,6,260,S,test,6,0.0010978680083156133,5.639471413556349e-05,1.4711440544618826e-05,3.090175393821932e-05,1.9489491565690113e-05,0.0005105560660176792,0.9981166662443511,2.5025003376070963e-05,1.667024553082729e-05,0.0001117170322245964
B6TVL4,6,395,M,test,6,0.0014333678927706452,0.001120677025529762,0.00011788802356615678,0.0006022029774066843,1.646085607206703e-05,0.00996899640841319,0.98557964550558,9.927166315396399e-05,7.73128513842449e-05,0.0009841767961233602
B8B0E2,6,1246,S,test,6,0.008634467919973583,0.0006936954534298006,0.00013421659731981673,9.896510908163802e-05,3.2635232329115204e-05,0.006830426373410216,0.9825361260919319,0.00021447751992230085,5.638862016343926e-05,0.0007686010824382429
B8YG19,2,671,S,test,2,7.754636661970797e-05,0.0001919290927443392,0.9963098353973213,0.00027925519176093017,6.378790721856914e-05,0.00015911482495704877,4.967806994778016e-05,2.3102447369179662e-05,0.002820377628095425,2.53730739657132e-05
B9DFZ0,6,386,S,test,0,0.9976043636826233,0.0015474474676507777,6.142393563909738e-05,0.000353125294988515,0.00020779448602678186,1.2774960297711738e-05,0.0001260337214875499,2.173094213790144e-05,5.4206430770650164e-05,1.109907837770058e-05
B9V5F5,1,649,S,test,1,0.00012286195125687624,0.9801259638198268,0.000515251536922967,3.306784856694689e-05,3.058275979540326e-05,0.00019480497578918505,1.8261798689038866e-05,0.017399320381241614,0.0009136147565506825,0.000646270171360491
C0HJQ5,2,57,S,test,2,9.075045748222322e-06,2.2112729514564616e-05,0.9993931187841932,5.515878368886583e-05,3.3717890723606644e-05,6.5247304073984e-05,3.5061054505116995e-05,1.1294077600008183e-05,0.00036392025235241094,1.1294077600008183e-05
C0HJZ6,2,66,S,test,2,1.669141509506027e-05,4.50188878367318e-05,0.9993842182337237,4.50188878367318e-05,6.811139974462606e-05,7.307286095504466e-05,4.0671175511751255e-05,2.6672807114410636e-05,0.0002873203346894479,1.3203997492453852e-05
C0HJZ7,2,66,S,test,2,2.2814685397600775e-05,3.561322290690273e-05,0.9993940938778328,5.388108455935311e-05,9.493436589136545e-05,5.825934075174224e-05,3.911347481632058e-05,2.3909585958709255e-05,0.0002667705477469474,1.0609814138215453e-05
C0HJZ8,2,66,S,test,2,1.5926587557728267e-05,5.602524449929459e-05,0.9993545482433684,4.501754869867514e-05,7.082254326609843e-05,5.9174450337248943e-05,3.3193861424578064e-05,2.585140244993413e-05,0.0003268411504573948,1.2598967940594918e-05
C0HJZ9,2,66,S,test,2,1.5197780732884037e-05,7.02738248466612e-05,0.9993890307990876,4.50191044682622e-05,4.466875979896103e-05,7.307321343236608e-05,3.880889213902136e-05,2.5451493214326562e-05,0.0002839743087842988,1.4501823495677252e-05
C0HK00,2,66,S,test,2,1.341195723423489e-05,4.5018976751936346e-05,0.9993862380815272,3.242595395362363e-05,5.472915621326795e-05,7.718047876929831e-05,3.645747810168177e-05,2.8840238610183778e-05,0.00031249365481546065,1.320402402312561e-05
C0HK01,2,73,S,test,2,1.3624997223535028e-05,4.906550016240822e-05,0.9995207036422931,1.9824254526740483e-05,1.8916435182339776e-05,0.00010106990490377355,2.4865184921668215e-05,2.9759730336342337e-05,0.00021188566326201802,1.0284687188075788e-05
C0HK02,2,73,S,test,2,1.5439319034471464e-05,4.8305352043823474e-05,0.9995319138700142,2.0614194365639956e-05,1.982447653378067e-05,0.00010048056011515039,2.1943695445961564e-05,2.773942819658272e-05,0.00020377073106496205,9.968373185421388e-06
C0HK03,2,73,S,test,2,1.4058190425094789e-05,4.945274798020447e-05,0.9995697035855866,1.8335336597880905e-05,1.8335336597880905e-05,9.095753098434012e-05,2.3543037721994268e-05,2.5856968661007557e-05,0.000180537679551016,9.219585893951931e-06
C0IW58,2,330,S,test,2,0.00011739213735498686,0.001807852467466713,0.9512383632413888,0.00042940261119712417,0.00021931739181800443,0.010485068009614816,0.0013646385740313037,0.00017349432326326333,0.03105903147586834,0.0031054397679966413
C4LY96,1,1151,S,test,0,0.9941002880942811,0.0043585985074480185,0.00011083370489284094,0.00030127723350343037,0.0003360990316874174,3.2507421809889974e-05,0.0004702871174443011,4.729801600789643e-05,0.00022214789942445076,2.06629735006826e-05
C4M1E4,1,1153,S,test,0,0.9879387283596682,0.010472424906115095,0.0001010763337474133,0.0004673721984109568,0.0002924740448579072,2.1520393785254805e-05,0.0003432750993472972,0.00012877457922526916,0.0002156568443708686,1.8697240471734248e-05
C5J888,2,75,S,test,2,1.7222821294702005e-05,4.9063252652607814e-05,0.9994749572848075,3.881222857981085e-05,4.131540178023714e-05,2.4864046644658006e-05,2.5453681163377976e-05,1.0777767031970593e-05,0.0003125213888958738,5.012127149261493e-06
C5J8E3,2,62,S,test,2,1.0768639593827693e-05,9.087188968640211e-05,0.9986285698389155,7.301761457907132e-05,3.165079249789804e-05,0.0001452128568111299,8.145703380262874e-05,2.1415998074820566e-05,0.0008895366504145653,2.7498685624154662e-05
C5P3X6,2,276,S,test,2,3.834412705357285e-05,0.0001773014438894021,0.9874205356816064,0.00010923224583362593,7.391023518010293e-05,0.004035362191068637,0.0002189380401100494,7.163625095938368e-05,0.007250232423319548,0.0006045073609792561
C6Y4C9,1,138,S,test,1,0.02844272146293329,0.742194285770809,0.0360956932620444,0.15926165682243468,0.002399441756501232,0.0012255147879588688,0.0022540667281799164,0.006272490990245244,0.010181258306930147,0.011672870111963218
C7AU21,6,278,U,test,6,0.014660707024147705,0.0002858382885997203,0.00021076393309677003,0.0009173067113545176,0.00011020046987668148,0.0025776796776677408,0.9807287669241264,1.4914012677299862e-05,5.455319201989911e-05,0.0004392697664333457
C9JLW8,0,97,U,test,1,0.01342039453283107,0.970707819573848,0.0009646045358465079,1.9555973599668657e-05,0.00025759943898016256,0.00010246597906631797,0.0005122976919456377,0.013212330566221942,0.000673402573475213,0.00012952913418544964
D0VWU3,2,499,S,test,2,0.00023796196790566577,0.0015577800726202142,0.9848413417749176,0.0013640378533071036,9.032017214782624e-05,0.003686177060047916,0.0029417481125082745,5.741099419693769e-05,0.004455071385838059,0.0007681506065104014
D0VWV4,3,169,M,test,3,7.712980722011567e-05,7.077828913313497e-05,0.0002699993488960612,0.998730121708028,0.00010708413887424566,9.376600779631864e-05,0.00023850638503923187,3.284583495017144e-06,0.0001996691568879544,0.0002096605746299714
D2CZZ9,8,281,U,test,2,0.0021936661064077137,0.0013409612265674452,0.5941528794835131,0.0013409612265674452,0.0037608184660294,0.08296232833767234,0.00013071467658630343,0.045459602922512325,0.2678057008026125,0.0008523667515313696
D2Y171,2,76,S,test,2,2.4667852739626327e-05,8.848602887763286e-05,0.9993655706116228,6.20149770544093e-05,3.7030832922957395e-05,3.7030832922957395e-05,5.6465279395355724e-05,2.1431802701156793e-05,0.00029527963023367315,1.2022151529495802e-05
D3Z3K2,0,276,U,test,0,0.9991731978267284,0.00029987187558344565,1.8616689293292253e-05,0.00019079640020944083,0.00022143578437419775,6.043953737212762e-06,5.42916756621516e-05,9.361058970759972e-06,2.3904301618858734e-05,2.4804338221692127e-06
D3ZAW2,3,406,U,test,3,0.00010225063403537451,0.0001569064348959425,4.792390655093204e-05,0.9994165992431123,5.3462980357953e-05,1.3838118452188157e-05,1.8621223893883702e-05,3.0398312281170683e-06,7.658219037777207e-05,0.00011077543709554194
D3ZD32,0,1948,U,test,0,0.9975238080021672,0.0014310393115030335,7.293683620702736e-05,0.0001183881720090309,0.0004016770937374918,6.323553785938643e-06,0.0003814159996611389,2.834019973681218e-05,3.211365264866478e-05,3.9571785436848e-06
D4AK17,2,305,S,test,2,1.4951692765728217e-05,0.00011760417025358725,0.9986898311033634,0.00014185769896994752,1.278886096115977e-05,8.705527275307166e-05,4.498760803042428e-05,9.503874717708077e-06,0.000862221364148569,1.919835403645718e-05
D4AL26,2,365,S,test,2,0.00038476284711734825,0.018180336961555722,0.865772225758633,0.0004160278086775922,0.00045691720234083743,0.03080522539025315,0.0013641028084741224,0.0009375331277320452,0.04243599225632116,0.039246875838895
D4ALW9,2,271,S,test,2,5.2523170913774756e-05,0.0004329531006855643,0.9895488727048556,0.00024286467197228733,6.33550412740633e-05,0.0036535037739403404,0.00019514725627337812,5.7685418930295355e-05,0.004840106464256803,0.0009129883968978667
D4AMW3,2,190,S,test,2,4.740200885191333e-05,9.575468697518304e-05,0.996285956451406,0.00035507761766199764,0.00010682207247459367,0.00029037250256966205,9.280863014036862e-05,1.6901706242242357e-05,0.0026702159318598394,3.8688391818120497e-05
D4AR77,2,930,S,test,5,0.0005477870773143449,0.0006711627591304269,0.08520041703961617,0.00013215977112773937,0.0006207240729560613,0.8340191536599597,0.002067326873158442,0.01185026433761719,0.05587579877775961,0.009015205631360353
D4AS12,2,422,S,test,2,0.0002204633782416541,0.0016546696272041602,0.9124208100415221,0.008485568871835757,0.0014602406473636018,0.008321442804251534,0.0008651639774042164,0.00010744526619861641,0.06507082394109603,0.0013933714448823749
D4AS41,2,588,S,test,2,6.987032990499394e-05,0.0006866311586031988,0.9936507051150836,0.0006035874936626891,0.0002438713931302755,0.00043136452205739503,0.00021521575563213268,1.4645615364138395e-05,0.003473406224385186,0.0006107023921764216
D4ATH2,2,417,S,test,2,0.0003616485368719766,0.0014415660528745032,0.89374240262046,0.0005514481363828844,0.002471419271676238,0.01568098506094359,0.01111948403035346,0.0013755520402538664,0.06891801822828152,0.004337476021902011
D4AUH1,2,882,S,test,5,0.0001791441155879697,0.00463727988056874,0.014682925428732244,0.0010471375013655366,0.00015809411386319218,0.9372361378984152,0.0022871586738658746,0.00020619359590559638,0.03308848529111724,0.006477443500578394
D4AUX6,2,442,S,test,4,0.00035051690847811917,1.0624535444357976e-06,0.000936201619861099,0.0002844121836289391,0.9950824006021254,0.00042988189175219386,4.310787795304893e-05,8.776328664156393e-05,0.0027732307244802737,1.1422451534941043e-05
D4AWC9,2,495,S,test,2,5.640564693727702e-05,0.0002733339474110635,0.9983101740073234,0.00020794149781469692,7.242628660709627e-05,0.0001291138151139141,6.243536157418888e-05,1.7202750193163804e-05,0.0008256434754015124,4.532321162376018e-05
D4AZ24,2,909,S,test,2,0.00030538946366640213,0.0028749066190549284,0.896239499454624,0.00030065485294646067,0.002204267345986781,0.014373629013965297,0.00047299648758965994,0.0021198231714619725,0.07954577398080125,0.0015630596099031927
D4B1Z7,2,565,S,test,2,6.0708197786658e-05,0.0004574236903006347,0.9937131012451175,0.0005326975478980564,0.0001899391684485904,0.0005183289282994799,0.00030115989537546963,1.6596697945645795e-05,0.0037853411243156513,0.00042470350451237205
D4B528,2,373,S,test,2,4.372557037440294e-05,0.0006119220841583108,0.9936924564685087,0.0007043178926395354,7.917677673717939e-05,0.0005873314444030637,0.00022032870144769035,2.0979756835289776e-05,0.0035007957089314536,0.0005389655959644032
D4B5D3,2,197,S,test,2,0.0005374985908351441,0.00036368975820811423,0.9567535729891352,0.0022453431528050866,0.0010120553856595698,0.020809734533588614,0.0002538963617202903,0.00018287468887110518,0.01672109126957181,0.001120243269605024
D4N4Z9,2,424,S,test,2,0.0010753295773476338,0.0004981250824524135,0.9891499592406112,0.00012207080375324617,0.0002729500332552966,0.006409514045348489,0.00015674200680399449,0.0005302514029854934,0.0016182068036986333,0.0001668510037435854
D6PVB4,4,321,M,test,7,0.17265992466263164,0.018484801963348025,0.004494643072699327,0.0009873421586360112,0.16866024458821766,0.10720697237496628,0.0007810518906910453,0.43747139701156074,0.0881860508738993,0.0010675714033499672
D6PVB5,4,320,M,test,7,0.2237289811271502,0.08864628976626801,0.012820692456826101,0.002262986380775811,0.0973589023040326,0.08024181835657897,0.0010857928400699814,0.2784352146826055,0.2134836872247209,0.001935634860971908
D8QLP9,2,393,S,test,2,0.00016398455744525816,0.0011427334805502003,0.9874658847665947,0.0038809479331134563,0.001558883833352254,0.000242353452616527,0.0027146351091523633,4.84737398774068e-05,0.0026621294661338694,0.0001199736611640041
E7EKD0,2,62,S,test,2,1.4275454411711377e-05,3.478431776744756e-05,0.9992812906115723,4.163137548518089e-05,6.91768688951448e-05,7.777764694003991e-05,2.6462512654720323e-05,1.472860648341165e-05,0.0004287548704210316,1.111773536893394e-05
E7EKD4,2,59,S,test,2,1.643178034157046e-05,1.921069616660658e-05,0.9993318580963655,4.431861105532732e-05,0.00010026442893072578,6.549866355354642e-05,4.431861105532732e-05,3.093937531926352e-05,0.00033655058337832896,1.0609153833824185e-05
E9QAM5,0,2947,U,test,1,0.00032695193585805936,0.9977427090922589,0.0003590864411411613,0.0002818502166352545,9.589470076793592e-05,0.00011037412090019422,1.7192970811630637e-05,0.0003000279484653242,0.00027317858330699906,0.0004927339898544962
F1LW30,4,956,M,test,2,0.00018971396771357062,8.685738157726341e-05,0.9771471312894375,0.00520834543226518,0.005901828688653121,0.0007444941787125726,5.969614534457526e-05,6.764459764367498e-05,0.010521147069897936,7.314124875460877e-05
F1NZP5,4,252,M,test,5,0.0014059830029474558,6.225908678411395e-05,0.00030644994404942694,0.008282743171345504,0.0005861009040996136,0.9724310872041866,0.009459189948202834,0.00022773426227330336,0.002805019503047473,0.004433432973063738
